iUGFXuxHNAA_00898.wav|tay áo la lạc ma quân bay ra bảy đạo kim quang, hóa thành bảy cái mặt kim la đang|[5752, 4916, 5388, 7686, 3209, 3466, 331, 4938, 9271, 682, 9510, 9386, 10023, 4327, 4326, 3186, 4518, 9637, 7523, 4517, 4198, 11943, 747, 9329, 6118, 8422, 8535, 7002, 11614, 9030, 2061, 1366, 537, 9253, 1113, 9241, 4969, 9893, 5346, 10263, 10525, 1031, 6169, 12298, 9093, 5027, 822, 407, 10023, 9879, 5479, 8550, 183, 5222, 4262, 4786, 1763, 6557, 11526, 4136, 58, 59, 2483, 3219, 12215, 7973, 6168, 6818, 9655, 5295, 602, 5657, 1175, 5783, 30, 5353, 1973, 4743, 7739, 1402, 7225, 12605, 946, 6323, 6071, 5723, 4648, 11866, 2861, 12314, 5192, 3611, 9882, 1866, 12647, 9817, 1883, 1543, 1751, 5275, 9705, 8551, 4569, 3174, 4582, 8342, 3490, 4823, 3174, 4567, 8358, 4571, 4258, 3542, 678, 12518, 985, 678, 9173, 9937, 10193, 11464, 7394, 6617, 3185, 6378, 3185, 2291, 723, 11203, 8522, 12037, 6445, 4103, 1036, 4422, 10390, 9574, 8822, 166]
iUGFXuxHNAA_00340.wav|lâu, Tần Tang và La Lạc Ma quân đã sớm có ăn ý, lúc này liên thủ nghênh địch|[4450, 11197, 7468, 278, 2053, 8519, 9737, 139, 1878, 12214, 9066, 9314, 7957, 7461, 7985, 1338, 12342, 1335, 5943, 7466, 5946, 12334, 4717, 4517, 5606, 3494, 3498, 3493, 4266, 4177, 870, 938, 1958, 12321, 10230, 10339, 1991, 1995, 8853, 10763, 297, 11069, 10617, 5041, 1513, 1504, 4726, 9147, 2915, 3661, 2826, 11868, 12043, 12221, 3350, 4601, 12322, 9914, 1066, 12202, 4322, 3233, 506, 10402, 12615, 5518, 5111, 5127, 8225, 314, 8241, 10018, 1139, 1654, 2034, 3606, 1111, 6435, 9853, 6770, 4729, 7346, 2485, 10547, 954, 4979, 2131, 1541, 8226, 5977, 3933, 12038, 9443, 6754, 755, 12682, 3602, 3164, 282, 10723, 9315, 3302, 8273, 8610, 4582, 4178, 11874, 12534, 3170, 7625, 6839]
iUGFXuxHNAA_00084.wav|thế không ngừng hạ thấp, khiến cho người ta có cảm giác nơi đây từng là đáy biển,|[521, 1302, 7004, 7751, 9225, 90, 5914, 6019, 219, 1249, 2410, 7337, 8565, 557, 3704, 2231, 5606, 233, 1506, 12562, 10053, 12311, 1561, 12170, 9886, 10662, 10423, 4587, 10085, 6115, 307, 5239, 4149, 4910, 1035, 282, 5405, 1814, 11604, 2402, 7846, 3429, 4260, 4133, 4521, 4133, 4522, 4185, 11813, 4518, 4386, 4773, 38, 12773, 5733, 1507, 7091, 2787, 3913, 9554, 12108, 11191, 5705, 5137, 8242, 5014, 12117, 4819, 4761, 7946, 5208, 4953, 4114, 12664, 12133, 7794, 12607, 3881, 51, 8611, 11945, 242, 3859, 4616, 5670, 10534, 1879, 9651, 4715, 5498, 1179, 4138, 7880, 4653, 5507, 11462, 3398, 2460, 6163, 2929, 8293, 2194, 9954, 9971, 1867, 3620, 7742, 2678, 11903, 3710, 4130, 886, 11106, 2338, 11622, 9898, 3877, 8634, 3442, 4266, 3189, 4530, 3426, 2537, 12130, 3477, 3682, 12246, 3442, 486, 6578, 12266, 12450, 12518, 12706, 7642, 9186, 7638, 9186, 5590, 8930, 7654, 3489, 3250, 3314, 9415, 10423]
iUGFXuxHNAA_00353.wav|nhiên xuất hiện một cái đạo hắt sắc lôi điện đánh trúng cái đoàn âm ảnh kia.|[7977, 314, 3182, 7731, 4442, 1843, 1070, 6758, 7798, 4210, 5298, 7318, 3225, 2578, 4250, 8602, 2403, 4202, 6502, 2470, 3242, 8654, 2490, 4558, 8437, 6110, 1201, 6131, 4834, 4295, 9, 9368, 4107, 5011, 10675, 807, 9383, 5478, 10150, 8870, 1202, 3667, 858, 2897, 2158, 3762, 9399, 8502, 426, 9510, 5494, 1981, 1235, 1367, 1829, 5452, 1349, 7111, 4953, 10584, 618, 6264, 10166, 9398, 4774, 9609, 7363, 2569, 2122, 7206, 1527, 10926, 8029, 7754, 8264, 3591, 11171, 6258, 954, 10406, 6243, 5619, 4231, 6011, 7993, 1085, 298, 7465, 12589, 11794, 1108, 9239, 1687, 5715, 4323, 8290, 8695, 4115, 8610, 4195, 8422, 4131, 4599, 4194, 11874, 3314, 4194, 3490, 3571, 3170, 12786, 12369, 12786, 913, 12770, 977, 9186, 8913, 11170, 10721, 6626, 7401, 6610, 6626, 2781, 7287, 3302, 4291, 9414, 10387, 7337, 6243, 6338, 1223, 6291, 7306, 6243, 7342, 11498, 6567, 7342, 3223, 2279, 9426, 9353, 778, 778, 330, 7194, 77, 6839]
iUGFXuxHNAA_00844.wav|vương. Chúng liên thủ với quyến thuộc cũng có thể là mô phỏng ra vài phần uy|[10738, 1687, 3166, 9589, 9853, 10933, 12210, 5107, 5618, 6330, 10165, 6414, 1560, 1746, 12326, 1307, 9562, 7943, 9496, 7462, 4325, 101, 12699, 295, 8329, 11785, 4637, 10409, 4983, 7419, 2659, 3772, 1061, 6264, 10037, 9589, 6496, 1201, 9826, 8295, 1067, 10538, 9494, 1896, 3690, 5624, 2209, 5286, 8482, 9594, 9081, 1762, 134, 8068, 5000, 2839, 11546, 10904, 10168, 1461, 4454, 4181, 4534, 6070, 6525, 8489, 6410, 12363, 9288, 3335, 805, 3126, 3130, 8805, 6807, 4119, 8759, 6167, 7082, 830, 2632, 4154, 9493, 6694, 6835, 8298, 9331, 9127, 9127, 4470, 8423, 4214, 8426, 4194, 3506, 1251, 2715, 9888, 9250, 8305, 3959, 7606, 503, 3740, 9387]
iUGFXuxHNAA_00165.wav|giống ôn dịch gì. Dưới chân đạp lên thực địa là cái lớp nham thạch trơ trội cùng|[8505, 12346, 7742, 3378, 7277, 12310, 4378, 538, 5657, 5914, 11657, 5911, 4246, 4310, 8291, 8683, 4130, 3511, 7251, 8599, 3106, 12518, 4246, 11810, 3545, 3170, 12777, 4129, 502, 10402, 967, 3136, 1878, 9494, 25, 1290, 3591, 1564, 8223, 2838, 5319, 252, 8326, 1862, 12325, 12744, 805, 12451, 802, 905, 8486, 2086, 3145, 1320, 6552, 5862, 4762, 5797, 4449, 4838, 1770, 1702, 5474, 7802, 4198, 7790, 3655, 5194, 2201, 6519, 4587, 9894, 10162, 12311, 2075, 4359, 7208, 5711, 5842, 9639, 8870, 4582, 5218, 694, 9411, 8751, 8337, 10309, 10262, 6258, 11337, 1125, 966, 5619, 7303, 581, 6301, 9082, 4600, 9337, 4956, 7450, 3446, 191, 12338, 9270, 5818, 7482, 2427, 10090, 5282, 4278, 4346, 4194, 4599, 4198, 4518, 3430, 166, 3510, 694, 4790, 10738, 1689, 2927, 885, 44, 1073, 1145, 6835, 7095, 4519, 5810, 4531, 5363, 1881, 6775]
iUGFXuxHNAA_00428.wav|Tang và La Lạc Ma quân đều sinh ra dự cảm nguy hiểm mãnh liệt. Ngay sau đó,|[547, 8721, 536, 7175, 8728, 12110, 7257, 11379, 1659, 1831, 10535, 1193, 3882, 4328, 8290, 4311, 662, 10418, 11943, 1394, 3002, 2853, 4138, 2869, 823, 883, 12407, 9071, 8051, 632, 8789, 11943, 9907, 1206, 4218, 6259, 10396, 2890, 128, 10595, 9250, 11686, 9002, 5923, 25, 3620, 8509, 12322, 3949, 4118, 12570, 8291, 2295, 7591, 3106, 3494, 3090, 4598, 4115, 3510, 3170, 3510, 3170, 12215, 3170, 12722, 11255, 12402, 12022, 886, 11259, 614, 11515, 1456, 5610, 2289, 6629, 2209, 7382, 2214, 2283, 7322, 6311, 5355, 2138, 2267, 3242, 2202, 6363, 2202, 2283, 2202, 2202, 2283, 2202, 2283, 2202, 2283, 2202, 2283, 2202, 6379, 10327, 999, 6315, 9383, 6295, 10411, 10343, 1751, 6315, 5339, 2139, 2203, 3287, 3571, 5811, 2282, 2171, 342, 3612, 11, 5149, 11, 4697, 12201, 3734, 12455, 551, 5247, 42, 279, 1109, 8966, 1432, 4844, 11734, 10443, 4756, 2136, 8238, 8490, 7769, 1881, 5158, 6762, 4882, 5978, 6493, 293, 8845, 568, 8297, 4454, 4269, 4514, 3498, 4390, 4521, 4454, 4585, 4241, 933, 661, 673, 2021, 5589, 2017, 10968, 11233, 11232, 7656, 9952, 7400, 6384, 10435, 9383]
iUGFXuxHNAA_00470.wav|thêm phẫn nộ, đem lửa giận chuyển sang Tần Tang và La Lạc Ma quân. Ma ảnh dễ|[1521, 7959, 1817, 11016, 6710, 11014, 6771, 435, 614, 2422, 11943, 438, 9427, 10506, 7975, 5724, 8711, 3846, 4442, 598, 5139, 9641, 5930, 9130, 1570, 1207, 8227, 1235, 4269, 4454, 3302, 4262, 4130, 8694, 3155, 4322, 3090, 12774, 4770, 242, 1266, 10994, 1981, 54, 1561, 5402, 6939, 9800, 4246, 3155, 8931, 7351, 310, 9617, 1095, 1669, 5258, 1110, 10675, 8006, 7178, 1049, 3983, 11338, 5251, 4518, 12513, 12022, 10727, 922, 611, 4633, 2610, 5811, 2291, 10226, 4468, 5744, 5678, 3381, 7847, 1719, 9911, 6247, 5223, 5366, 9718, 5546, 5490, 5305, 9330, 5558, 9397, 1970, 5877, 5362, 6132, 1009, 7653, 5601, 2529, 7649, 1505, 3302, 1184, 2534, 1109, 3291, 1173, 2202, 3311, 2218, 3295, 2271, 2287, 2219, 7399, 9622, 10475, 9366, 6311, 5353, 42, 1429, 9371, 5271, 6295, 6379, 6187, 6370, 12507, 2795, 5275, 3235, 6371, 747, 1023, 1947, 10797, 1306, 1038, 8454, 11790, 11842, 7694, 5190, 8838, 5254, 12186, 2910, 12313, 12618, 5574, 4886, 8806, 9910, 1318, 3047, 5414, 1523, 12387, 3963, 3380, 3385, 2625, 3884, 293, 7994, 5491, 6959, 1211]
iUGFXuxHNAA_01064.wav|không giấu nổi tình ý sâu đậm. Đúng lúc Tần Tang tràn đầy vui sướng, Lư|[6371, 1482, 4952, 2157, 7601, 10162, 5238, 8246, 5734, 2150, 7445, 5421, 1848, 1910, 6518, 8633, 8422, 1521, 9735, 10520, 538, 5161, 6745, 11059, 9591, 423, 8826, 5875, 6214, 7429, 9560, 3079, 8025, 7321, 8806, 9187, 10598, 8939, 8598, 8437, 8387, 8283, 12550, 2004, 11915, 8901, 4775, 5483, 10215, 12745, 8265, 120, 7458, 3434, 3483, 9891, 951, 5425, 9594, 1845, 10030, 8550, 915, 7955, 6263, 4155, 1067, 11865, 7456, 2309, 2357, 10347, 1911, 4915, 9322, 9510, 1390, 8810, 8801, 7594, 4710, 4267, 4262, 3414, 12182, 3430, 4507, 11893, 4506, 12145, 11178, 12081, 7030, 6001, 6819, 8903, 451, 1413, 10251, 1321, 6458, 1138, 693, 2810, 1943, 12314]
iUGFXuxHNAA_01057.wav|động càng lúc càng mãnh liệt, từ một cực đoan ở trong chớp mắt chuyển sang một|[1689, 357, 5784, 7782, 4973, 5930, 6009, 9658, 3635, 4794, 1830, 7870, 5217, 9465, 5347, 7001, 1830, 2581, 4411, 10076, 4914, 7557, 326, 11715, 5351, 4290, 12571, 905, 5737, 3001, 6371, 9723, 9622, 1782, 12391, 9015, 8226, 6664, 10340, 2290, 3771, 8954, 4007, 6299, 6749, 12614, 5961, 3333, 10597, 8294, 9130, 3477, 4245, 4314, 4569, 11873, 12262, 4246, 11941, 9702, 4241, 9690, 8341, 5094, 12433, 982, 9873, 9941, 11237, 9888, 6613, 1697, 7878, 6773, 3546, 3506, 2219, 2107, 123, 12666, 12625, 110, 3942, 6563, 9635, 9511, 1446, 4006, 11927, 12331, 5163, 62, 5675, 421, 5127, 9293, 75, 6230, 6762, 8503, 8106, 5411, 435, 5565, 6456, 629, 5731, 8423, 1171, 12572, 7027]
iUGFXuxHNAA_00298.wav|Trong chớp mắt, dòng ma triều đã là áp sát, ngay sau đó, một cái mãng hắc ám|[8282, 2, 2397, 3337, 1817, 1318, 3689, 4501, 4497, 4582, 4181, 12198, 4518, 4454, 5257, 3494, 3494, 4502, 8294, 737, 12626, 9634, 12689, 6038, 8849, 10193, 10209, 6340, 2145, 2210, 3506, 8886, 5350, 9574, 7577, 3854, 7788, 11550, 12729, 12327, 6203, 8318, 9255, 1627, 1557, 2732, 2003, 1995, 4133, 6572, 7466, 10069, 1964, 1318, 2921, 7517, 1129, 664, 8817, 8302, 4709, 9450, 4194, 5546, 4402, 5610, 5541, 12338, 5862, 4466, 2009, 4272, 7066, 672, 3301, 2034, 5883, 2403, 9145, 6713, 10040, 11889, 9843, 8442, 83, 1899, 8721, 9253, 2521, 10679, 8639, 5295, 8474, 5193, 3139, 3977, 12042, 1430, 10151, 1450, 4967, 9255, 3094, 10344, 843, 5390, 3733, 3202, 3558, 11925, 4518, 11938, 11658, 3402, 1898, 8771, 585, 1674, 6826, 4967, 9578, 5914, 1899, 3757, 4646, 12025, 4530, 5862, 9929, 7522, 8530, 8734, 3175]
iUGFXuxHNAA_00879.wav|trược của Thiên Ma, tiếp theo bọn họ phải đối mặt mới là thực lực chân chính|[10791, 7004, 4103, 9876, 4182, 4838, 8675, 4230, 12181, 6828, 3958, 11818, 5925, 6488, 9062, 9130, 11703, 1438, 7754, 8537, 3915, 5145, 8330, 2706, 918, 4250, 4502, 4582, 8278, 4710, 4582, 3494, 4587, 4177, 3430, 4587, 4497, 214, 1766, 11921, 6890, 9344, 3302, 5347, 6135, 1711, 10798, 11353, 6439, 1865, 1634, 10513, 7506, 4469, 7958, 9658, 11049, 5035, 3386, 5534, 5401, 2841, 664, 4894, 8610, 8374, 5203, 2071, 5671, 10521, 7802, 10883, 5539, 5618, 3159, 890, 4749, 826, 5706, 2963, 867, 4507, 4209, 4330, 4518, 4454, 1522, 9275, 89, 3621, 10521, 7763, 4787, 5291, 10131, 5363, 7723, 9085, 9513, 1443, 2227, 170, 1382, 8883, 8298, 2173, 6838]
iUGFXuxHNAA_00234.wav|giàu hiển nhiên là không thể. Bọn họ vẫn còn ký ức sâu sắc về uy lực của Đế Hồng|[1897, 6249, 4458, 1462, 1212, 3130, 11515, 5559, 1529, 8839, 9255, 6834, 2592, 1590, 8737, 2373, 2865, 10777, 1849, 1878, 8325, 3658, 1062, 9253, 5178, 8215, 11605, 1027, 3181, 9149, 8625, 9398, 9705, 9303, 2307, 4199, 9259, 9243, 9738, 2153, 3866, 2824, 1893, 5542, 4966, 7769, 4198, 5594, 4130, 3242, 674, 8866, 8803, 10607, 2845, 3873, 9, 4917, 8377, 3297, 4257, 502, 407, 7357, 12724, 11547, 4898, 5991, 4391, 8123, 11686, 8147, 5994, 11085, 4409, 11337, 2211, 12006, 9426, 1142, 3770, 9908, 10645, 5330, 11731, 3224, 5218, 868, 12578, 12705, 5462, 6179, 5994, 10605, 10778, 697, 10359, 8619, 12283, 6839, 1257, 8717, 3431]
iUGFXuxHNAA_00347.wav|Răng rắc! Đúng lúc này, đột nhiên một|[8841, 74, 2057, 9099, 2390, 4791, 5222, 1639, 11443, 12551, 9866, 90, 8711, 5918, 12553, 11605, 1430, 7765, 5526, 8273, 5285, 4450, 4342, 3074, 4454, 4326, 3138, 4517, 594, 3317, 3218, 3538, 5349, 12498, 721, 9941, 10194, 6373, 6353, 10146, 10441, 3169, 6346, 3110, 2295, 2019, 11250, 2195, 4622, 1561, 11573, 7538, 10163, 823, 5479, 11851, 3622, 10813, 6009, 10165, 5362, 4518, 2934, 1866, 3595, 11417, 3675, 8298, 7273, 12331, 3965, 12667, 3950, 12343, 3771, 167, 8279, 3323, 3175, 4326, 8211, 3427, 3575, 4183, 3174, 3574, 4195, 11254, 3238, 12646, 11770, 12453, 9210, 12454, 11962, 12014, 8378, 5342, 6190, 2279, 10963, 2515, 2127, 9477, 6940, 10594, 6573, 6581, 10166, 5541, 229, 8881, 9959, 5030, 7550, 7977, 1594, 4389, 8042, 4410, 7717, 2150, 2146, 10807, 5818, 8885, 4338, 4530, 3445, 1206, 3633, 4534, 4214, 12594, 10219, 5810, 8427, 2931, 686, 1333, 5676, 2358, 9845, 2739, 1521, 8796, 1131]
iUGFXuxHNAA_00117.wav|Sau khi thách khỏi La Lạc Ma quân, Tần|[1067, 4139, 10138, 8714, 2312, 5706, 10357, 6845, 6054, 9306, 3078, 9559, 8466, 5430, 873, 8849, 1251, 8219, 9750, 10521, 6, 9685, 5778, 6549, 418, 3210, 3659, 2071, 3178, 554, 9313, 11064, 4729, 1865, 2657, 11889, 698, 3750, 3994, 8087, 6502, 6810, 54, 7834, 12377, 8475, 6296, 3662, 4742, 9590, 3722, 3139, 5657, 415, 2718, 5266, 4309, 8938, 3447, 3051, 7004, 8987, 6412, 2614, 1658, 6578, 1523, 2225, 1342, 2421, 2351, 7717, 2663, 6258, 8635, 1658, 1654, 5815, 4327, 1254, 4214, 5626, 5542, 9334, 5606, 9586, 5558, 2026, 5409, 998, 2025, 1954, 11258, 9873, 3573, 10144, 3314, 10738, 10503, 584, 12314, 1800, 7478, 6742, 2867, 9079, 6054, 994, 1507, 12, 10342]
